"","Artist","Songs","Decade","Links"
"622","M3ox ft Heidrun","Beating Of My Heart - Matisse and Sadko Remix",1980,"/theorytab/view/m3ox-ft-heidrun/beating-of-my-heart---matisse-and-sadko-remix"
"623","Heartsdales","Candy Pop",1980,"/theorytab/view/heartsdales/candy-pop"
"624","Sum 41","Heart Attack",1980,"/theorytab/view/sum-41/heart-attack"
"625","Evanescence","My Heart Is Broken",1980,"/theorytab/view/evanescence/my-heart-is-broken"
"626","Beck","Heart Is A Drum",1980,"/theorytab/view/beck/heart-is-a-drum"
"627","Grum","Heartbeats",1980,"/theorytab/view/grum/heartbeats"
"628","The Beatles","Sgt Pepper's Lonely Hearts Club Band",1980,"/theorytab/view/the-beatles/sgt-peppers-lonely-hearts-club-band"
"629","Taio Cruz","Break Your Heart",1980,"/theorytab/view/taio-cruz/break-your-heart"
"630","Def Leppard","Bringin' On The Heartbreak",1980,"/theorytab/view/def-leppard/bringin-on-the-heartbreak"
"631","My Heart","Subtact",1980,"/theorytab/view/my-heart/subtact"
"632","Klonoa - Door to Phantomile","Untamed Heart",1980,"/theorytab/view/klonoa---door-to-phantomile/untamed-heart"
"633","Karmin","Brokenhearted",1980,"/theorytab/view/karmin/brokenhearted"
"634","Feist","Secret Heart",1980,"/theorytab/view/feist/secret-heart"
"635","Jo Blankenburg","Gryphonheart",1980,"/theorytab/view/jo-blankenburg/gryphonheart"
"636","The Kooks","Junk Of The Heart",1980,"/theorytab/view/the-kooks/junk-of-the-heart"
"637","DECO 27","Streaming Heart",1980,"/theorytab/view/deco-27/streaming-heart"
"638","Michael Bolton","Start Breaking My Heart",1980,"/theorytab/view/michael-bolton/start-breaking-my-heart"
"639","Traverse Town","Kingdom Hearts",1980,"/theorytab/view/traverse-town/kingdom-hearts"
"640","Joe Hisaishi and Rei Kondoh feat Archie Buchanan","Kokoro no Kakera - Pieces of a Broken Heart",1980,"/theorytab/view/joe-hisaishi-and-rei-kondoh-feat-archie-buchanan/kokoro-no-kakera---pieces-of-a-broken-heart"
"641","Peter McConnell","Hearthstone Main Title",1980,"/theorytab/view/peter-mcconnell/hearthstone-main-title"
"642","Game Freak","Hearthome City",1980,"/theorytab/view/game-freak/hearthome-city"
"643","Mariah Carey","Heartbreaker",1980,"/theorytab/view/mariah-carey/heartbreaker"
"644","Twin Atlantic","Heart And Soul",1980,"/theorytab/view/twin-atlantic/heart-and-soul"
"645","In Hearts Wake","Healer",1980,"/theorytab/view/in-hearts-wake/healer"
"646","Different Heaven","My Heart",1980,"/theorytab/view/different-heaven/my-heart"
"647","ZUN","Warrior Maiden - Heart of Valkyrie",1980,"/theorytab/view/zun/warrior-maiden---heart-of-valkyrie"
"648","Vandenberg","Burning Heart",1980,"/theorytab/view/vandenberg/burning-heart"
"649","Eric Nam","Melt My Heart",1980,"/theorytab/view/eric-nam/melt-my-heart"
"650","Kentarou Haneda","Wizardry V - Heart of the Maelstrom - Title",1980,"/theorytab/view/kentarou-haneda/wizardry-v---heart-of-the-maelstrom---title"
"651","Sailor Moon","Heart Moving",1980,"/theorytab/view/sailor-moon/heart-moving"
"652","The Asteroids Galaxy Tour","Heart Attack",1980,"/theorytab/view/the-asteroids-galaxy-tour/heart-attack"
"653","Pink Floyd","Atom Heart Mother",1980,"/theorytab/view/pink-floyd/atom-heart-mother"
"654","The Oh Hellos","Hello My Old Heart",1980,"/theorytab/view/the-oh-hellos/hello-my-old-heart"
"655","Bonnie Tyler","It's a Heartache",1980,"/theorytab/view/bonnie-tyler/its-a-heartache"
"656","Brolle Jr","Heartbreak City",1980,"/theorytab/view/brolle-jr/heartbreak-city"
"657","Wilco","I Am Trying to Break Your Heart",1980,"/theorytab/view/wilco/i-am-trying-to-break-your-heart"
"658","Kylie Minogue","Hand On Your Heart",1980,"/theorytab/view/kylie-minogue/hand-on-your-heart"
"659","Beach House","Heart of Chambers",1980,"/theorytab/view/beach-house/heart-of-chambers"
"660","Juice Newton","Queen of Hearts",1980,"/theorytab/view/shota-kageyama/an-unwavering-heart"
"661","Strange Talk","Young Hearts",1980,"/theorytab/view/porter-robinson/lionhearted"
"662","You Am I","Heavy Heart",1980,"/theorytab/view/madonna/open-your-heart"
"663","Coldabank","Heart Strings - The Writers Block Remix",1980,"/theorytab/view/fever-ray/if-i-had-a-heart"
"664","Lady Gaga","Diamond Heart",1980,"/theorytab/view/amy-grant/every-heartbeat"
"665","Marina and the Diamonds","How to be a Heartbreaker",1980,"/theorytab/view/leighton-meester/heartstrings"
"666","Duke Ellington","I Let A Song Go Out Of My Heart",1980,"/theorytab/view/delegation/heartache-no-9"
"667","Tom Petty and the Heartbreakers","Refugee",1980,"/theorytab/view/twice/heart-shaker"
"668","LOONA CHUU","Heart Attack",1980,"/theorytab/view/taylor-swift/king-of-my-heart"
"669","Colony 5","Synchronized Hearts",1980,"/theorytab/view/mitski/washing-machine-heart"
"670","Mitski","Washing Machine Heart",1980,"/theorytab/view/candy-island-with-sachiko-koshimizu/heart-voice"
"671","CANDY ISLAND with Sachiko Koshimizu","Heart Voice",1980,"/theorytab/view/gaia---armin-van-buuren/empire-of-hearts"
"672","Shota Kageyama","An Unwavering Heart",1980,"/theorytab/view/blasterjaxx-and-marnik/heart-starts-to-beat"
"673","Porter Robinson","Lionhearted",1980,"/theorytab/view/nsync/tearin-up-my-heart"
"674","Madonna","Open Your Heart",1980,"/theorytab/view/alabama-shakes/heartbreaker"
"675","Fever Ray","If I Had A Heart",1980,"/theorytab/view/pokemon/heartgold-soulsilver-title-screen"
"676","Amy Grant","Every Heartbeat",1980,"/theorytab/view/kylie-minogue/heart-beat-rock"
"677","Leighton Meester","Heartstrings",1980,"/theorytab/view/gryffin/whole-heart-ft-bipolar-sunshine"
"678","Delegation","Heartache No 9",1980,"/theorytab/view/nana-mizuki/heart-shaped-chant"
"679","Twice","Heart Shaker",1980,"/theorytab/view/britney-spears/from-the-bottom-of-my-broken-heart"
"680","Taylor Swift","King Of My Heart",1980,"/theorytab/view/jimmy-ruffin/what-becomes-of-the-brokenhearted"
"681","Jimmy Ruffin","What Becomes Of The Brokenhearted",1980,"/theorytab/view/steps/loves-got-a-hold-on-my-heart"
"682","Gaia - Armin Van Buuren","Empire Of Hearts",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/mary-janes-last-dance"
"683","Blasterjaxx and Marnik","Heart Starts To Beat",1980,"/theorytab/view/backstreet-boys/quit-playing-games-with-my-heart"
"684","Nsync","Tearin Up My Heart",1980,"/theorytab/view/melodys-echo-chamber/cross-my-heart"
"685","Alabama Shakes","Heartbreaker",1980,"/theorytab/view/james-horner/braveheart---wallace-courts-murron"
"686","Pokemon","HeartGold SoulSilver Title Screen",1980,"/theorytab/view/owl-city/if-my-heart-was-a-house"
"687","Kylie Minogue","Heart Beat Rock",1980,"/theorytab/view/heart/alone"
"688","Gryffin","Whole Heart ft Bipolar Sunshine",1980,"/theorytab/view/metronomy/heartbreaker"
"689","Nana Mizuki","Heart-shaped Chant",1980,"/theorytab/view/jack-johnson/you-and-your-heart"
"690","Britney Spears","From The Bottom Of My Broken Heart",1980,"/theorytab/view/miley-cyrus/nothing-breaks-like-a-heart"
"691","Miley Cyrus","Nothing Breaks Like A Heart",1980,"/theorytab/view/strange-talk/young-hearts"
"692","Steps","Love's Got A Hold On My Heart",1980,"/theorytab/view/you-am-i/heavy-heart"
"693","Tom Petty and the Heartbreakers","Mary Jane's Last Dance",1980,"/theorytab/view/coldabank/heart-strings---the-writers-block-remix"
"694","Backstreet Boys","Quit Playing Games With My Heart",1980,"/theorytab/view/lady-gaga/diamond-heart"
"695","Melody's Echo Chamber","Cross My Heart",1980,"/theorytab/view/marina-and-the-diamonds/how-to-be-a-heartbreaker"
"696","James Horner","Braveheart - Wallace Courts Murron",1980,"/theorytab/view/duke-ellington/i-let-a-song-go-out-of-my-heart"
"697","Owl City","If My Heart Was A House",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/refugee"
"698","Heart","Alone",1980,"/theorytab/view/loona-chuu/heart-attack"
"699","Metronomy","Heartbreaker",1980,"/theorytab/view/colony-5/synchronized-hearts"
"700","Juice Newton","Heart Voice",1980,"/theorytab/view/coldabank/heart-strings---the-writers-block-remix"
"701","Celine Dion","My Heart Will Go On",1980,"/theorytab/view/celine-dion/my-heart-will-go-on"
"702","Christina Perri","Jar Of Hearts",1980,"/theorytab/view/christina-perri/jar-of-hearts"
"703","Sia","Elastic Heart",1980,"/theorytab/view/sia/elastic-heart"
"704","Bonnie Tyler","Total Eclipse of the Heart",1980,"/theorytab/view/bonnie-tyler/total-eclipse-of-the-heart"
"705","Two Steps from Hell","Heart of Courage",1980,"/theorytab/view/two-steps-from-hell/heart-of-courage"
"706","Demi Lovato","Heart Attack",1980,"/theorytab/view/demi-lovato/heart-attack"
"707","Toni Braxton","Unbreak My Heart",1980,"/theorytab/view/toni-braxton/unbreak-my-heart"
"708","Nirvana","Heart Shaped Box",1980,"/theorytab/view/nirvana/heart-shaped-box"
"709","Porter Robinson-ft Urban Cone","Lionhearted",1980,"/theorytab/view/porter-robinson-ft-urban-cone/lionhearted"
"710","Blondie","Heart of Glass",1980,"/theorytab/view/blondie/heart-of-glass"
"711","Kanye West","Heartless",1980,"/theorytab/view/kanye-west/heartless"
"712","Demi Lovato","Give Your Heart A Break",1980,"/theorytab/view/demi-lovato/give-your-heart-a-break"
"713","Sandra","Around My Heart",1980,"/theorytab/view/sandra/around-my-heart"
"714","Toby Fox","Heartache",1980,"/theorytab/view/toby-fox/heartache"
"715","Fall Out Boy","America's Suitehearts",1980,"/theorytab/view/fall-out-boy/americas-suitehearts"
"716","Roxette","Listen To Your Heart",1980,"/theorytab/view/roxette/listen-to-your-heart"
"717","Sting","Shape Of My Heart",1980,"/theorytab/view/sting/shape-of-my-heart"
"718","John Mayer","The Heart of Life",1980,"/theorytab/view/john-mayer/the-heart-of-life"
"719","Game Freak","Credits - Pokemon HeartGold and SoulSilver",1980,"/theorytab/view/game-freak/credits---pokemon-heartgold-and-soulsilver"
"720","James Blunt","Bonfire Heart",1980,"/theorytab/view/james-blunt/bonfire-heart"
"721","Joe Hisaishi","Pieces of a Broken Heart",1980,"/theorytab/view/joe-hisaishi/pieces-of-a-broken-heart"
"722","Porter Robinson","Lionhearted-ft Urban Cone",1980,"/theorytab/view/porter-robinson/lionhearted-ft-urban-cone"
"723","John Mayer","Half of My Heart",1980,"/theorytab/view/john-mayer/half-of-my-heart"
"724","Yes","Heart of the Sunrise",1980,"/theorytab/view/yes/heart-of-the-sunrise"
"725","Built By Titan","Heart And Soul",1980,"/theorytab/view/built-by-titan/heart-and-soul"
"726","John Mayer","Dreaming With A Broken Heart",1980,"/theorytab/view/john-mayer/dreaming-with-a-broken-heart"
"727","Selena Gomez","The Heart Wants What It Wants",1980,"/theorytab/view/selena-gomez/the-heart-wants-what-it-wants"
"728","Kingdom Hearts","Dearly Beloved",1980,"/theorytab/view/kingdom-hearts/dearly-beloved"
"729","The Head and The Heart","Shake",1980,"/theorytab/view/the-head-and-the-heart/shake"
"730","Heart","What About Love",1980,"/theorytab/view/heart/what-about-love"
"731","The White Stripes","I Want to Be the Boy to Warm Your Mother's Heart",1980,"/theorytab/view/the-white-stripes/i-want-to-be-the-boy-to-warm-your-mothers-heart"
"732","Oasis","Stop Crying Your Heart Out",1980,"/theorytab/view/oasis/stop-crying-your-heart-out"
"733","Twenty One Pilots","Tear In My Heart",1980,"/theorytab/view/twenty-one-pilots/tear-in-my-heart"
"734","Green Day","Stray Heart",1980,"/theorytab/view/green-day/stray-heart"
"735","Hoagy Carmichael","Heart And Soul",1980,"/theorytab/view/hoagy-carmichael/heart-and-soul"
"736","Kelly Clarkson","Heartbeat Song",1980,"/theorytab/view/kelly-clarkson/heartbeat-song"
"737","Of Monsters and Men","King and Lionheart",1980,"/theorytab/view/of-monsters-and-men/king-and-lionheart"
"738","GRL","Ugly Heart",1980,"/theorytab/view/grl/ugly-heart"
"739","One Direction","Heart Attack ",1980,"/theorytab/view/one-direction/heart-attack-"
"740","Taylor Dayne","Tell It To My Heart",1980,"/theorytab/view/taylor-dayne/tell-it-to-my-heart"
"741","Shoji Meguro","Persona 4 - Heartbeat Heartbreak",1980,"/theorytab/view/shoji-meguro/persona-4---heartbeat-heartbreak"
"742","Klaas","Heartbeat",1980,"/theorytab/view/klaas/heartbeat"
"743","JJAMZ","Heartbeat",1980,"/theorytab/view/jjamz/heartbeat"
"744","ZUN","Heartfelt Fancy",1980,"/theorytab/view/zun/heartfelt-fancy"
"745","The Knife","Heartbeats",1980,"/theorytab/view/the-knife/heartbeats"
"746","Florence and the Machine","Rabbit Heart",1980,"/theorytab/view/florence-and-the-machine/rabbit-heart"
"747","Neon Indian","Heart Decay",1980,"/theorytab/view/neon-indian/heart-decay"
"748","The Blue Hearts","Linda Linda",1980,"/theorytab/view/the-blue-hearts/linda-linda"
"749","ZUN","Pure Furies - Whereabouts of the Heart",1980,"/theorytab/view/zun/pure-furies---whereabouts-of-the-heart"
"750","Game Freak","Viridian Forest - Pokemon HeartGold and SoulSilver",1980,"/theorytab/view/game-freak/viridian-forest---pokemon-heartgold-and-soulsilver"
"751","Backstreet Boys","Shape of My Heart",1980,"/theorytab/view/backstreet-boys/shape-of-my-heart"
"752","Annie","Heartbeat",1980,"/theorytab/view/annie/heartbeat"
"753","The Avett Brothers","Kick Drum Heart",1980,"/theorytab/view/the-avett-brothers/kick-drum-heart"
"754","Joe Cocker","Unchain my Heart",1980,"/theorytab/view/joe-cocker/unchain-my-heart"
"755","Gym Class Heroes ft Adam Levine","Stereo Hearts",1980,"/theorytab/view/gym-class-heroes-ft-adam-levine/stereo-hearts"
"756","Olly Murs","Heart Skips A Beat ft Rizzle Kicks",1980,"/theorytab/view/olly-murs/heart-skips-a-beat-ft-rizzle-kicks"
"757","Nause","Hungry Hearts",1980,"/theorytab/view/nause/hungry-hearts"
"758","Tom Petty And the Heartbreakers"," I Won't Back Down",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/-i-wont-back-down"
"759","Girls' Generation","Lion Heart",1980,"/theorytab/view/girls-generation/lion-heart"
"760","Nsync","Tearin' Up My Heart",1980,"/theorytab/view/nsync/tearin-up-my-heart"
"761","Rush","Closer to the Heart",1980,"/theorytab/view/rush/closer-to-the-heart"
"762","MORTEN","Beautiful Heartbeat - Avicii Remix",1980,"/theorytab/view/morten/beautiful-heartbeat---avicii-remix"
"763","Deee-Lite","Groove Is In The Heart",1980,"/theorytab/view/deee-lite/groove-is-in-the-heart"
"764","adelina tahiri","HEART ON FIRE",1980,"/theorytab/view/adelina-tahiri/heart-on-fire"
"765","Robyn","With Every Heartbeat",1980,"/theorytab/view/robyn/with-every-heartbeat"
"766","Tom Petty And The Heartbreakers","I Won't Back Down",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/i-wont-back-down"
"767","Breathe Carolina","Platinum Hearts",1980,"/theorytab/view/breathe-carolina/platinum-hearts"
"768","Kylie Minogue","2 Hearts",1980,"/theorytab/view/kylie-minogue/2-hearts"
"769","Yoko Shimomura","Kingdom Hearts II - Shipmeister's Shanty",1980,"/theorytab/view/yoko-shimomura/kingdom-hearts-ii---shipmeisters-shanty"
"770","Eli Young Band","Even If It Breaks Your Heart",1980,"/theorytab/view/eli-young-band/even-if-it-breaks-your-heart"
"771","Modern Talking","You're My Heart You're My Soul",1980,"/theorytab/view/modern-talking/youre-my-heart-youre-my-soul"
"772","Manowar","Heart Of Steel",1980,"/theorytab/view/manowar/heart-of-steel"
"773","M3ox ft Heidrun","Beating Of My Heart - Matisse and Sadko Remix",1980,"/theorytab/view/m3ox-ft-heidrun/beating-of-my-heart---matisse-and-sadko-remix"
"774","Heartsdales","Candy Pop",1980,"/theorytab/view/heartsdales/candy-pop"
"775","Sum 41","Heart Attack",1980,"/theorytab/view/sum-41/heart-attack"
"776","Evanescence","My Heart Is Broken",1980,"/theorytab/view/evanescence/my-heart-is-broken"
"777","Beck","Heart Is A Drum",1980,"/theorytab/view/beck/heart-is-a-drum"
"778","Grum","Heartbeats",1980,"/theorytab/view/grum/heartbeats"
"779","The Beatles","Sgt Pepper's Lonely Hearts Club Band",1980,"/theorytab/view/the-beatles/sgt-peppers-lonely-hearts-club-band"
"780","Taio Cruz","Break Your Heart",1980,"/theorytab/view/taio-cruz/break-your-heart"
"781","Def Leppard","Bringin' On The Heartbreak",1980,"/theorytab/view/def-leppard/bringin-on-the-heartbreak"
"782","My Heart","Subtact",1980,"/theorytab/view/my-heart/subtact"
"783","Klonoa - Door to Phantomile","Untamed Heart",1980,"/theorytab/view/klonoa---door-to-phantomile/untamed-heart"
"784","Karmin","Brokenhearted",1980,"/theorytab/view/karmin/brokenhearted"
"785","Feist","Secret Heart",1980,"/theorytab/view/feist/secret-heart"
"786","Jo Blankenburg","Gryphonheart",1980,"/theorytab/view/jo-blankenburg/gryphonheart"
"787","The Kooks","Junk Of The Heart",1980,"/theorytab/view/the-kooks/junk-of-the-heart"
"788","DECO 27","Streaming Heart",1980,"/theorytab/view/deco-27/streaming-heart"
"789","Michael Bolton","Start Breaking My Heart",1980,"/theorytab/view/michael-bolton/start-breaking-my-heart"
"790","Traverse Town","Kingdom Hearts",1980,"/theorytab/view/traverse-town/kingdom-hearts"
"791","Joe Hisaishi and Rei Kondoh feat Archie Buchanan","Kokoro no Kakera - Pieces of a Broken Heart",1980,"/theorytab/view/joe-hisaishi-and-rei-kondoh-feat-archie-buchanan/kokoro-no-kakera---pieces-of-a-broken-heart"
"792","Peter McConnell","Hearthstone Main Title",1980,"/theorytab/view/peter-mcconnell/hearthstone-main-title"
"793","Game Freak","Hearthome City",1980,"/theorytab/view/game-freak/hearthome-city"
"794","Mariah Carey","Heartbreaker",1980,"/theorytab/view/mariah-carey/heartbreaker"
"795","Twin Atlantic","Heart And Soul",1980,"/theorytab/view/twin-atlantic/heart-and-soul"
"796","In Hearts Wake","Healer",1980,"/theorytab/view/in-hearts-wake/healer"
"797","Different Heaven","My Heart",1980,"/theorytab/view/different-heaven/my-heart"
"798","ZUN","Warrior Maiden - Heart of Valkyrie",1980,"/theorytab/view/zun/warrior-maiden---heart-of-valkyrie"
"799","Vandenberg","Burning Heart",1980,"/theorytab/view/vandenberg/burning-heart"
"800","Eric Nam","Melt My Heart",1980,"/theorytab/view/eric-nam/melt-my-heart"
"801","Kentarou Haneda","Wizardry V - Heart of the Maelstrom - Title",1980,"/theorytab/view/kentarou-haneda/wizardry-v---heart-of-the-maelstrom---title"
"802","Sailor Moon","Heart Moving",1980,"/theorytab/view/sailor-moon/heart-moving"
"803","The Asteroids Galaxy Tour","Heart Attack",1980,"/theorytab/view/the-asteroids-galaxy-tour/heart-attack"
"804","Pink Floyd","Atom Heart Mother",1980,"/theorytab/view/pink-floyd/atom-heart-mother"
"805","The Oh Hellos","Hello My Old Heart",1980,"/theorytab/view/the-oh-hellos/hello-my-old-heart"
"806","Bonnie Tyler","It's a Heartache",1980,"/theorytab/view/bonnie-tyler/its-a-heartache"
"807","Brolle Jr","Heartbreak City",1980,"/theorytab/view/brolle-jr/heartbreak-city"
"808","Wilco","I Am Trying to Break Your Heart",1980,"/theorytab/view/wilco/i-am-trying-to-break-your-heart"
"809","Kylie Minogue","Hand On Your Heart",1980,"/theorytab/view/kylie-minogue/hand-on-your-heart"
"810","Beach House","Heart of Chambers",1980,"/theorytab/view/beach-house/heart-of-chambers"
"811","Shota Kageyama","Every Heartbeat",1980,"/theorytab/view/miley-cyrus/nothing-breaks-like-a-heart"
"812","Porter Robinson","Heartstrings",1980,"/theorytab/view/steps/loves-got-a-hold-on-my-heart"
"813","Madonna","Heartache No 9",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/mary-janes-last-dance"
"814","Fever Ray","Heart Shaker",1980,"/theorytab/view/backstreet-boys/quit-playing-games-with-my-heart"
"815","Amy Grant","King Of My Heart",1980,"/theorytab/view/melodys-echo-chamber/cross-my-heart"
"816","Leighton Meester","Washing Machine Heart",1980,"/theorytab/view/james-horner/braveheart---wallace-courts-murron"
"817","Delegation","Heart Voice",1980,"/theorytab/view/owl-city/if-my-heart-was-a-house"
"818","Twice","An Unwavering Heart",1980,"/theorytab/view/heart/alone"
"819","Taylor Swift","Lionhearted",1980,"/theorytab/view/metronomy/heartbreaker"
"820","Mitski","Open Your Heart",1980,"/theorytab/view/jack-johnson/you-and-your-heart"
"821","CANDY ISLAND with Sachiko Koshimizu","If I Had A Heart",1980,"/theorytab/view/colony-5/synchronized-hearts"
"822","Gaia - Armin Van Buuren","Heartbreaker",1980,"/theorytab/view/juice-newton/queen-of-hearts"
"823","Blasterjaxx and Marnik","HeartGold SoulSilver Title Screen",1980,"/theorytab/view/strange-talk/young-hearts"
"824","Nsync","Heart Beat Rock",1980,"/theorytab/view/you-am-i/heavy-heart"
"825","Alabama Shakes","Whole Heart ft Bipolar Sunshine",1980,"/theorytab/view/coldabank/heart-strings---the-writers-block-remix"
"826","Pokemon","Heart-shaped Chant",1980,"/theorytab/view/lady-gaga/diamond-heart"
"827","Kylie Minogue","From The Bottom Of My Broken Heart",1980,"/theorytab/view/marina-and-the-diamonds/how-to-be-a-heartbreaker"
"828","Gryffin","What Becomes Of The Brokenhearted",1980,"/theorytab/view/duke-ellington/i-let-a-song-go-out-of-my-heart"
"829","Nana Mizuki","Empire Of Hearts",1980,"/theorytab/view/tom-petty-and-the-heartbreakers/refugee"
"830","Britney Spears","Heart Starts To Beat",1980,"/theorytab/view/loona-chuu/heart-attack"
"831","Jimmy Ruffin","Tearin Up My Heart",1980,"/theorytab/view/mitski/washing-machine-heart"
"832","Steps","Cross My Heart",1980,"/theorytab/view/candy-island-with-sachiko-koshimizu/heart-voice"
"833","Tom Petty and the Heartbreakers","Braveheart - Wallace Courts Murron",1980,"/theorytab/view/shota-kageyama/an-unwavering-heart"
"834","Backstreet Boys","If My Heart Was A House",1980,"/theorytab/view/porter-robinson/lionhearted"
"835","Melody's Echo Chamber","Alone",1980,"/theorytab/view/madonna/open-your-heart"
"836","James Horner","Heartbreaker",1980,"/theorytab/view/fever-ray/if-i-had-a-heart"
"837","Owl City","You And Your Heart",1980,"/theorytab/view/amy-grant/every-heartbeat"
"838","Heart","Nothing Breaks Like A Heart",1980,"/theorytab/view/leighton-meester/heartstrings"
"839","Metronomy","Love's Got A Hold On My Heart",1980,"/theorytab/view/delegation/heartache-no-9"
"840","Jack Johnson","Mary Jane's Last Dance",1980,"/theorytab/view/twice/heart-shaker"
"841","Miley Cyrus","Quit Playing Games With My Heart",1980,"/theorytab/view/taylor-swift/king-of-my-heart"
"842","Strange Talk","Diamond Heart",1980,"/theorytab/view/jimmy-ruffin/what-becomes-of-the-brokenhearted"
"843","You Am I","How to be a Heartbreaker",1980,"/theorytab/view/gaia---armin-van-buuren/empire-of-hearts"
"844","Coldabank","I Let A Song Go Out Of My Heart",1980,"/theorytab/view/blasterjaxx-and-marnik/heart-starts-to-beat"
"845","Lady Gaga","Refugee",1980,"/theorytab/view/nsync/tearin-up-my-heart"
"846","Marina and the Diamonds","Heart Attack",1980,"/theorytab/view/alabama-shakes/heartbreaker"
"847","Duke Ellington","Synchronized Hearts",1980,"/theorytab/view/pokemon/heartgold-soulsilver-title-screen"
"848","Tom Petty and the Heartbreakers","Queen of Hearts",1980,"/theorytab/view/kylie-minogue/heart-beat-rock"
"849","LOONA CHUU","Young Hearts",1980,"/theorytab/view/gryffin/whole-heart-ft-bipolar-sunshine"
"850","Colony 5","Heavy Heart",1980,"/theorytab/view/nana-mizuki/heart-shaped-chant"
"851","Coldabank","Queen of Hearts",1980,"/theorytab/view/jack-johnson/you-and-your-heart"
"852","Bruce Springsteen","Dancing in the Dark",1980,"/theorytab/view/bruce-springsteen/dancing-in-the-dark"
"853","Bruce Springsteen","Born in the USA",1980,"/theorytab/view/bruce-springsteen/born-in-the-usa"
"854","Phil Collins","In The Air Tonight",1980,"/theorytab/view/phil-collins/in-the-air-tonight"
"855","Phil Collins","Another Day in Paradise",1980,"/theorytab/view/phil-collins/another-day-in-paradise"
"856","Phil Collins","You Can't Hurry Love",1980,"/theorytab/view/phil-collins/you-cant-hurry-love"
"857","Phil Collins","Can't Stop Loving You",1980,"/theorytab/view/phil-collins/cant-stop-loving-you"
"858","Steve Winwood","Higher Love",1980,"/theorytab/view/steve-winwood/higher-love"
"859","Steve Winwood","Valerie",1980,"/theorytab/view/steve-winwood/valerie"
"860","Steve Winwood","Back In The High Life Again",1980,"/theorytab/view/steve-winwood/back-in-the-high-life-again"
"861","billy ocean",NA,1980,NA
"862","Donna Summer","I Feel Love",1980,"/theorytab/view/donna-summer/i-feel-love"
"863","Donna Summer","Hot Stuff",1980,"/theorytab/view/donna-summer/hot-stuff"
"864","Donna Summer","MacArthur Park",1980,"/theorytab/view/donna-summer/macarthur-park"
"865","Madonna","Like A Prayer",1990,"/theorytab/view/madonna/like-a-prayer"
"866","The Beatles","Lady Madonna",1990,"/theorytab/view/the-beatles/lady-madonna"
"867","Madonna","Girl Gone Wild",1990,"/theorytab/view/madonna/girl-gone-wild"
"868","Madonna","Frozen",1990,"/theorytab/view/madonna/frozen"
"869","Madonna","La Isla Bonita",1990,"/theorytab/view/madonna/la-isla-bonita"
"870","Marina and the Diamonds","Primadonna",1990,"/theorytab/view/marina-and-the-diamonds/primadonna"
"871","Madonna","Hung Up",1990,"/theorytab/view/madonna/hung-up"
"872","Madonna","Beautiful Stranger",1990,"/theorytab/view/madonna/beautiful-stranger"
"873","Madonna","Into The Groove",1990,"/theorytab/view/madonna/into-the-groove"
"874","Madonna","Material Girl",1990,"/theorytab/view/madonna/material-girl"
"875","Madonna","Take A Bow",1990,"/theorytab/view/madonna/take-a-bow"
"876","Madonna","Ray Of Light",1990,"/theorytab/view/madonna/ray-of-light"
"877","Madonna","Devil Pray",1990,"/theorytab/view/madonna/devil-pray"
"878","Madonna","Give Me All Your Luvin'",1990,"/theorytab/view/madonna/give-me-all-your-luvin"
"879","Madonna","Express Yourself",1990,"/theorytab/view/madonna/express-yourself"
"880","Madonna","Sky Fits Heaven",1990,"/theorytab/view/madonna/sky-fits-heaven"
"881","Madonna","Swim",1990,"/theorytab/view/madonna/swim"
"882","Madonna","The Power Of Goodbye",1990,"/theorytab/view/madonna/the-power-of-goodbye"
"883","Madonna","Vogue",1990,"/theorytab/view/madonna/vogue"
"884","Madonna","Don't Tell Me",1990,"/theorytab/view/madonna/dont-tell-me"
"885","Madonna","Sorry",1990,"/theorytab/view/madonna/sorry"
"886","Madonna","Candy Perfume Girl",1990,"/theorytab/view/madonna/candy-perfume-girl"
"887","Madonna","Like A Virgin",1990,"/theorytab/view/madonna/like-a-virgin"
"888","Madonna","Holiday",1990,"/theorytab/view/madonna/holiday"
"889","Madonna","Nothing Really Matters",1990,"/theorytab/view/madonna/nothing-really-matters"
"890","Madonna","Live To Tell",1990,"/theorytab/view/madonna/live-to-tell"
"891","Madonna","Liquid Love",1990,"/theorytab/view/madonna/liquid-love"
"892","Madonna","I'm A Sinner",1990,"/theorytab/view/madonna/im-a-sinner"
"893","Madonna","Mer Girl",1990,"/theorytab/view/madonna/mer-girl"
"894","Madonna","True Blue",1990,"/theorytab/view/madonna/whos-that-girl"
"895","Madonna","Dress You Up",1990,"/theorytab/view/madonna-feat-avicii/girl-gone-wild-umf-mix"
"896","Madonna","Borderline",1990,"/theorytab/view/madonna/ill-remember"
"897","Madonna","Lucky Star",1990,"/theorytab/view/madonna/secret"
"898","Madonna","Who's That Girl",1990,"/theorytab/view/madonna/bitch-im-madonna"
"899","Madonna","Girl Gone Wild UMF Mix",1990,"/theorytab/view/madonna/masterpiece"
"900","Madonna","I'll Remember",1990,"/theorytab/view/madonna/papa-dont-preach"
